,Temperature (K),Sample Position (deg),Res. (ohm-cm),ACT,ACT_str,T,H,geo,Delta Res. Mean (ohm-cm),Delta Res./R0 Mean (ohm-cm),Delta Res./R0 Mean (%),Delta Res. 0deg (ohm-cm),Delta Res./R0 0deg (ohm-cm),Delta Res./R0 0deg (%),Sample Position (rads),Res. (uohm-cm),Delta Res. Mean (uohm-cm),Delta Res./R0 Mean (uohm-cm),Delta Res. 0deg (uohm-cm),Delta Res./R0 0deg (uohm-cm)
10133,5.00055065,32.0263977,0.0005348675224117,12,ACTRot12,5.0,0.5,para,9.495656213751296e-08,0.00017756438568732657,9.495656213751296,6.548628519998084e-08,0.00012244958092210958,6.548628519998084,0.558966087418139,534.8675224117001,0.09495656213751297,177.56438568732656,0.06548628519998084,122.44958092210958
10134,5.000314725,32.9840012,0.0005347901109448,12,ACTRot12,5.0,0.5,para,1.7545095237552974e-08,3.2808517784901863e-05,1.7545095237552975,-1.1925181699979151e-08,-2.229831020530822e-05,-1.192518169997915,0.5756794214217608,534.7901109448001,0.017545095237552974,32.808517784901866,-0.011925181699979151,-22.29831020530822
10135,5.0009271,33.9948006,0.000534857981349,12,ACTRot12,5.0,0.5,para,8.541549943751926e-08,0.00015972303908639099,8.541549943751926,5.594522249998714e-08,0.00010460921746893662,5.594522249998714,0.5933211990289438,534.857981349,0.08541549943751926,159.723039086391,0.05594522249998714,104.60921746893662
10136,4.999812625,35.0056,0.0005348803133379,12,ACTRot12,5.0,0.5,para,1.0774748833745299e-07,0.00020148282694023532,10.7747488337453,7.827721139992087e-08,0.0001463667041488329,7.827721139992087,0.610962976636127,534.8803133378999,0.10774748833745298,201.48282694023533,0.07827721139992086,146.3667041488329
10137,5.000571024999999,36.0163994,0.0005348353014603,12,ACTRot12,5.0,0.5,para,6.273561073747141e-08,0.00011731269467386934,6.273561073747141,3.326533379993928e-08,6.220121007929526e-05,3.3265333799939283,0.6286047542433101,534.8353014603,0.06273561073747141,117.31269467386933,0.03326533379993928,62.201210079295265
10138,4.999695174999999,36.973999,0.0005348514740083,12,ACTRot12,5.0,0.5,para,7.890815873748316e-08,0.00014755461251481046,7.890815873748315,4.943788179995103e-08,9.244146143874662e-05,4.943788179995103,0.6453180201790909,534.8514740083,0.07890815873748316,147.55461251481046,0.04943788179995103,92.44146143874661
10139,5.000789774999999,37.9847984,0.0005348493261634,12,ACTRot12,5.0,0.5,para,7.676031383750063e-08,0.0001435382417487253,7.676031383750063,4.72900368999685e-08,8.842531199485318e-05,4.72900368999685,0.6629597977862741,534.8493261634,0.07676031383750062,143.5382417487253,0.0472900368999685,88.42531199485317
10140,5.00022555,38.9955978,0.0005347908804405,12,ACTRot12,5.0,0.5,para,1.8314590937459733e-08,3.4247439205046714e-05,1.8314590937459734,-1.1155686000072391e-08,-2.0859468076957112e-05,-1.1155686000072391,0.6806015753934572,534.7908804404999,0.018314590937459733,34.24743920504671,-0.011155686000072391,-20.85946807695711
10141,5.0006387,40.0064011,0.0005347440964985,12,ACTRot12,5.0,0.5,para,-2.8469351062471344e-08,-5.3236371647531546e-05,-2.8469351062471344,-5.793962800000347e-08,-0.000108338458132382,-5.793962800000347,0.6982434210684811,534.7440964985001,-0.028469351062471344,-53.23637164753155,-0.05793962800000347,-108.338458132382
10142,4.999788525,41.0172005,0.0005347926906247,12,ACTRot12,5.0,0.5,para,2.0124775137477478e-08,3.763240005684735e-05,2.012477513747748,-9.345501800054647e-09,-1.7474693753492176e-05,-0.9345501800054646,0.7158851986756645,534.7926906247,0.02012477513747748,37.63240005684735,-0.009345501800054647,-17.474693753492176
10143,4.999320275,41.9748001,0.0005348252226587,12,ACTRot12,5.0,0.5,para,5.265680913751989e-08,9.846580116514959e-05,5.265680913751989,2.3186532199987765e-08,4.3355355129020694e-05,2.3186532199987764,0.7325984646114451,534.8252226587,0.05265680913751989,98.46580116514959,0.023186532199987765,43.355355129020694
10144,4.999394775000001,42.9855995,0.0005349112402127,12,ACTRot12,5.0,0.5,para,1.3867436313749325e-07,0.00025931465447781387,13.867436313749325,1.0920408619996113e-07,0.00020419534486239394,10.920408619996113,0.7502402422186282,534.9112402127,0.13867436313749326,259.31465447781386,0.10920408619996114,204.19534486239394
10145,5.000654425,43.9963989,0.0005347246748185,12,ACTRot12,5.0,0.5,para,-4.7891031062499353e-08,-8.955401626936046e-05,-4.789103106249935,-7.736130800003148e-08,-0.0001446541014696749,-7.7361308000031475,0.7678820198258115,534.7246748185,-0.047891031062499353,-89.55401626936046,-0.07736130800003148,-144.65410146967488
10146,5.000311249999999,45.0071983,0.0005347256280707,12,ACTRot12,5.0,0.5,para,-4.6937778862450596e-08,-8.777147868062985e-05,-4.693777886245059,-7.640805579998272e-08,-0.0001428716621077139,-7.640805579998272,0.7855237974329946,534.7256280707,-0.046937778862450596,-87.77147868062985,-0.07640805579998272,-142.87166210771392
10147,5.000297775,46.0179977,0.0005347412649745,12,ACTRot12,5.0,0.5,para,-3.130087506254906e-08,-5.853119075550025e-05,-3.130087506254906,-6.077115200008119e-08,-0.00011363298546923746,-6.077115200008119,0.8031655750401777,534.7412649744999,-0.03130087506254906,-58.53119075550025,-0.06077115200008119,-113.63298546923747
10148,4.999967475,46.9755974,0.0005347515891652,12,ACTRot12,5.0,0.5,para,-2.097668436249877e-08,-3.922543096273892e-05,-2.0976684362498768,-5.0446961300030894e-08,-9.432828952075711e-05,-5.044696130003089,0.8198788427212876,534.7515891652,-0.02097668436249877,-39.225430962738926,-0.050446961300030894,-94.32828952075711
10149,5.00040495,47.9864006,0.0005347181068333,12,ACTRot12,5.0,0.5,para,-5.445901626248244e-08,-0.00010183584525501327,-5.445901626248244,-8.392929320001456e-08,-0.0001569352536648949,-8.392929320001457,0.8375206866509824,534.7181068333,-0.05445901626248244,-101.83584525501327,-0.08392929320001456,-156.9352536648949
10150,4.99948,48.9972,0.0005347641605137,12,ACTRot12,5.0,0.5,para,-8.405335862548234e-09,-1.57175898677509e-05,-0.8405335862548234,-3.787561280008036e-08,-7.082174382582456e-05,-3.787561280008036,0.8551624642581656,534.7641605137,-0.008405335862548234,-15.717589867750899,-0.03787561280008036,-70.82174382582456
10151,4.9996537,50.0079994,0.0005347040839241,12,ACTRot12,5.0,0.5,para,-6.848192546252217e-08,-0.00012805803781973905,-6.848192546252217,-9.795220240005429e-08,-0.00018315600125517296,-9.79522024000543,0.8728042418653489,534.7040839241,-0.06848192546252216,-128.05803781973904,-0.09795220240005428,-183.15600125517295
10152,5.000019050000001,51.0187988,0.0005350457970217,12,ACTRot12,5.0,0.5,para,2.732311721374923e-07,0.0005109296728851929,27.323117213749228,2.4376089519996015e-07,0.00045579649801913224,24.376089519996015,0.890446019472532,535.0457970217,0.27323117213749226,510.92967288519293,0.24376089519996014,455.79649801913223
10153,4.9998092750000005,51.9763985,0.0005347039845883,12,ACTRot12,5.0,0.5,para,-6.858126126252449e-08,-0.00012824379117798117,-6.858126126252449,-9.805153820005661e-08,-0.00018334174437747256,-9.80515382000566,0.9071592871536419,534.7039845882999,-0.06858126126252448,-128.24379117798117,-0.0980515382000566,-183.34174437747257
10154,5.000677825,52.9871979,0.0005346445287209,12,ACTRot12,5.0,0.5,para,-1.2803712866251305e-07,-0.00023942351728366583,-12.803712866251304,-1.5750740560004518e-07,-0.0002945153439221181,-15.750740560004518,0.9248010647608251,534.6445287209,-0.12803712866251304,-239.42351728366583,-0.15750740560004517,-294.51534392211806
10155,4.999868025,53.9979973,0.0005346393056568,12,ACTRot12,5.0,0.5,para,-1.3326019276255208e-07,-0.0002491904059267686,-13.326019276255208,-1.627304697000842e-07,-0.0003042816943606261,-16.27304697000842,0.9424428423680082,534.6393056567999,-0.13326019276255208,-249.1904059267686,-0.1627304697000842,-304.28169436062615
10156,5.00022865,55.0088005,0.0005346151781746,12,ACTRot12,5.0,0.5,para,-1.5738767496253133e-07,-0.00029430768332795563,-15.738767496253134,-1.8685795190006346e-07,-0.0003493964855733361,-18.685795190006345,0.960084686297703,534.6151781745999,-0.15738767496253134,-294.30768332795566,-0.18685795190006346,-349.3964855733361
10157,5.000123875,56.0195999,0.0005347513417786,12,ACTRot12,5.0,0.5,para,-2.1224070962527763e-08,-3.968803247939673e-05,-2.1224070962527763,-5.069434790005989e-08,-9.479086554574905e-05,-5.069434790005989,0.9777264639048863,534.7513417786,-0.021224070962527763,-39.68803247939673,-0.05069434790005989,-94.79086554574906
10158,5.000669975,56.9771996,0.0005348546887819,12,ACTRot12,5.0,0.5,para,8.212293233747676e-08,0.00015356609067447723,8.212293233747676,5.265265539994464e-08,9.845260833578872e-05,5.265265539994464,0.9944397315859961,534.8546887819,0.08212293233747676,153.56609067447724,0.05265265539994464,98.45260833578872
10159,5.000705375000001,57.987999,0.000534707948099,12,ACTRot12,5.0,0.5,para,-6.461775056254126e-08,-0.00012083220922129156,-6.461775056254126,-9.408802750007338e-08,-0.00017593057083615545,-9.408802750007338,1.0120815091931794,534.707948099,-0.06461775056254127,-120.83220922129156,-0.09408802750007339,-175.93057083615545
10160,5.0009496250000005,58.9987984,0.0005344947049457,12,ACTRot12,5.0,0.5,para,-2.77860903862546e-07,-0.0005195870573897603,-27.7860903862546,-3.0733118080007813e-07,-0.0005746634456107104,-30.733118080007813,1.0297232868003625,534.4947049456999,-0.277860903862546,-519.5870573897603,-0.30733118080007815,-574.6634456107105
10161,5.000114925,60.0095978,0.0005346480289021,12,ACTRot12,5.0,0.5,para,-1.2453694746251357e-07,-0.00023287834009336076,-12.453694746251356,-1.540072244000457e-07,-0.0002879705274039335,-15.40072244000457,1.0473650644075456,534.6480289021,-0.12453694746251356,-232.87834009336075,-0.1540072244000457,-287.9705274039335
10162,5.000152575,61.0203972,0.0005345686802484,12,ACTRot12,5.0,0.5,para,-2.0388560116255117e-07,-0.00038125665784416186,-20.388560116255118,-2.333558781000833e-07,-0.00043634066876455606,-23.335587810008327,1.0650068420147287,534.5686802483999,-0.20388560116255117,-381.25665784416185,-0.2333558781000833,-436.3406687645561
10163,5.000099275,61.9780006,0.0005346236603858,12,ACTRot12,5.0,0.5,para,-1.489054637625071e-07,-0.0002784463401295643,-14.89054637625071,-1.783757407000392e-07,-0.00033353601641458014,-17.83757407000392,1.0817201742730211,534.6236603858,-0.14890546376250707,-278.4463401295643,-0.1783757407000392,-333.53601641458016
10164,4.999090425,62.9888,0.0005345864020592,12,ACTRot12,5.0,0.5,para,-1.8616379036245911e-07,-0.00034811769011881035,-18.61637903624591,-2.1563406729999124e-07,-0.00040320352716268637,-21.563406729999123,1.099361951880204,534.5864020592,-0.18616379036245911,-348.11769011881034,-0.21563406729999124,-403.2035271626864
10165,4.999488925,63.9995995,0.0005347589973201,12,ACTRot12,5.0,0.5,para,-1.3568529462536574e-08,-2.5372523440840745e-05,-1.3568529462536574,-4.30388064000687e-08,-8.047614536360603e-05,-4.30388064000687,1.1170037312327168,534.7589973201,-0.013568529462536574,-25.372523440840745,-0.0430388064000687,-80.47614536360604
10166,4.999652975,65.0103989,0.0005346836518098,12,ACTRot12,5.0,0.5,para,-8.89140397624744e-08,-0.00016626514791614593,-8.891403976247439,-1.1838431670000652e-07,-0.0002213610059480109,-11.838431670000652,1.1346455088398997,534.6836518098,-0.08891403976247439,-166.26514791614593,-0.11838431670000651,-221.3610059480109
10167,5.0004612250000005,66.0212021,0.0005348191171641,12,ACTRot12,5.0,0.5,para,4.6551314537499056e-08,8.704880824158519e-05,4.655131453749906,1.708103759996693e-08,3.193899133908055e-05,1.708103759996693,1.1522873527695945,534.8191171641,0.046551314537499056,87.04880824158519,0.01708103759996693,31.93899133908055
10168,5.0003438,66.9787979,0.000534659835181,12,ACTRot12,5.0,0.5,para,-1.127306685624668e-07,-0.00021080114381592864,-11.273066856246679,-1.4220094549999892e-07,-0.00026589454769084545,-14.220094549999892,1.1690005523828637,534.6598351810001,-0.1127306685624668,-210.80114381592864,-0.14220094549999893,-265.89454769084546
10169,5.000141,67.9896011,0.0005346835262986,12,ACTRot12,5.0,0.5,para,-8.90395509625403e-08,-0.00016649984806361238,-8.90395509625403,-1.1850982790007243e-07,-0.00022159569316232105,-11.850982790007244,1.1866423963125583,534.6835262986,-0.0890395509625403,-166.49984806361238,-0.11850982790007243,-221.59569316232106
10170,4.999630075,69.0003967,0.0005346112426385,12,ACTRot12,5.0,0.5,para,-1.6132321106244758e-07,-0.0003016669540745095,-16.132321106244756,-1.907934879999797e-07,-0.0003567553507871278,-19.07934879999797,1.20428410759723,534.6112426385,-0.16132321106244757,-301.66695407450953,-0.1907934879999797,-356.7553507871278
10171,5.0000241,70.0112,0.0005346760254707,12,ACTRot12,5.0,0.5,para,-9.654037886252728e-08,-0.00018052604981551198,-9.654037886252729,-1.260106558000594e-07,-0.0002356211220000915,-12.60106558000594,1.221925953272254,534.6760254707,-0.09654037886252728,-180.52604981551198,-0.1260106558000594,-235.6211220000915
10172,5.000258425,71.0219955,0.0005346239330973,12,ACTRot12,5.0,0.5,para,-1.4863275226253189e-07,-0.00027793638221962184,-14.863275226253188,-1.78103029200064e-07,-0.0003330260866058786,-17.8103029200064,1.2395676628115964,534.6239330973,-0.1486327522625319,-277.93638221962186,-0.17810302920006402,-333.0260866058786
10173,5.00008595,71.979599,0.0005347118331799,12,ACTRot12,5.0,0.5,para,-6.073266966253894e-08,-0.00011356728736833466,-6.073266966253894,-9.020294660007106e-08,-0.0001686660493168631,-9.020294660007107,1.2562809968152178,534.7118331798999,-0.060732669662538936,-113.56728736833466,-0.09020294660007105,-168.6660493168631
10174,4.999968775,72.9904022,0.0005347419204185,12,ACTRot12,5.0,0.5,para,-3.0645431062475796e-08,-5.730554074663714e-05,-3.0645431062475796,-6.011570800000792e-08,-0.0001124074029998427,-6.011570800000792,1.2739228407449126,534.7419204185001,-0.030645431062475796,-57.30554074663714,-0.06011570800000792,-112.40740299984269
10175,5.0001651,74.0011978,0.0005347713942857,12,ACTRot12,5.0,0.5,para,-1.1715638625247118e-09,-2.190770314972152e-06,-0.11715638625247118,-3.064184080005684e-08,-5.729566966870884e-05,-3.064184080005684,1.2915645520295842,534.7713942857,-0.0011715638625247118,-2.190770314972152,-0.030641840800056837,-57.29566966870884
10176,4.999978075,75.012001,0.0005345793947568,12,ACTRot12,5.0,0.5,para,-1.9317109276246504e-07,-0.00036122102197891397,-19.317109276246505,-2.2264136969999716e-07,-0.0004163061369634248,-22.264136969999715,1.309206395959279,534.5793947568001,-0.19317109276246502,-361.221021978914,-0.22264136969999715,-416.30613696342476
10177,4.9997028,76.0227966,0.0005347006761143,12,ACTRot12,5.0,0.5,para,-7.188973526249618e-08,-0.00013443048475811223,-7.188973526249618,-1.013600122000283e-07,-0.00018952809703972966,-10.13600122000283,1.3268481072439506,534.7006761143,-0.07188973526249617,-134.43048475811224,-0.1013600122000283,-189.52809703972966
10178,4.999820975,76.9804001,0.000534590202086,12,ACTRot12,5.0,0.5,para,-1.8236376356250451e-07,-0.00034101181550477195,-18.236376356250453,-2.1183404050003664e-07,-0.0003960980441180112,-21.183404050003663,1.343561441247572,534.590202086,-0.1823637635625045,-341.01181550477196,-0.21183404050003662,-396.0980441180112
10179,5.0003432,77.9911957,0.0005345466781526,12,ACTRot12,5.0,0.5,para,-2.2588769696245143e-07,-0.00042239956083685147,-22.588769696245144,-2.5535797389998355e-07,-0.00047748130457675025,-25.535797389998354,1.3612031525322439,534.5466781526001,-0.22588769696245142,-422.3995608368515,-0.25535797389998355,-477.48130457675023
10180,4.999457625,79.0019989,0.0005346237923151,12,ACTRot12,5.0,0.5,para,-1.4877353446244874e-07,-0.00027819963843152794,-14.877353446244873,-1.7824381139998086e-07,-0.00033328932831104584,-17.824381139998085,1.3788449964619385,534.6237923151001,-0.14877353446244873,-278.19963843152794,-0.17824381139998086,-333.28932831104584
10181,4.99922575,80.0128021,0.0005346174022048,12,ACTRot12,5.0,0.5,para,-1.551636447625097e-07,-0.0002901488495693681,-15.51636447625097,-1.8463392170004183e-07,-0.00034523788098736637,-18.463392170004184,1.3964868403916333,534.6174022048,-0.1551636447625097,-290.1488495693681,-0.18463392170004184,-345.23788098736634
10182,4.9994511500000005,81.0235977,0.0005345843429529,12,ACTRot12,5.0,0.5,para,-1.882228966625316e-07,-0.00035196812380140085,-18.82228966625316,-2.1769317360006372e-07,-0.00040705374866705147,-21.769317360006372,1.4141285516763047,534.5843429529,-0.18822289666253159,-351.96812380140085,-0.2176931736000637,-407.0537486670515
10183,4.999565725,81.9812012,0.0005346300231269,12,ACTRot12,5.0,0.5,para,-1.4254272266245142e-07,-0.00026654830813170453,-14.254272266245142,-1.7201299959998355e-07,-0.0003216386400580125,-17.201299959998355,1.4308418856799263,534.6300231269,-0.14254272266245144,-266.5483081317045,-0.17201299959998356,-321.6386400580125
10184,4.999376175,82.9919968,0.0005345058407759,12,ACTRot12,5.0,0.5,para,-2.66725073662529e-07,-0.0004987635692171271,-26.672507366252898,-2.961953506000611e-07,-0.0005538411049168111,-29.61953506000611,1.448483596964598,534.5058407759,-0.26672507366252896,-498.76356921712716,-0.2961953506000611,-553.8411049168111
10185,5.000197775,84.0028,0.0005345390072194,12,ACTRot12,5.0,0.5,para,-2.3355863016250988e-07,-0.0004367438516436771,-23.35586301625099,-2.63028907100042e-07,-0.000491824804941143,-26.3028907100042,1.4661254408942925,534.5390072194,-0.23355863016250988,-436.7438516436771,-0.263028907100042,-491.824804941143
10186,5.0000652,85.0135956,0.0005346439495212,12,ACTRot12,5.0,0.5,para,-1.2861632836254182e-07,-0.00024050659397274136,-12.861632836254183,-1.5808660530007394e-07,-0.00029559836092823093,-15.808660530007394,1.4837671521789642,534.6439495211999,-0.12861632836254183,-240.50659397274137,-0.15808660530007396,-295.59836092823093
10187,5.000010975,86.0243988,0.0005345236066682,12,ACTRot12,5.0,0.5,para,-2.489591813624849e-07,-0.0004655421711227421,-24.89591813624849,-2.7842945830001704e-07,-0.000520621537488235,-27.842945830001703,1.5014089961086592,534.5236066682,-0.2489591813624849,-465.5421711227421,-0.27842945830001703,-520.621537488235
10188,5.000095,86.9819946,0.000534670248625,12,ACTRot12,5.0,0.5,para,-1.0231722456246171e-07,-0.00019132848447436007,-10.231722456246171,-1.3178750149999384e-07,-0.00024642296139056085,-13.178750149999384,1.518122195721928,534.670248625,-0.10231722456246171,-191.32848447436007,-0.13178750149999385,-246.42296139056086
10189,4.999825725,87.9927979,0.0005347513767655,12,ACTRot12,5.0,0.5,para,-2.1189084062540366e-08,-3.9622608592268535e-05,-2.1189084062540364,-5.065936100007249e-08,-9.472544526380547e-05,-5.065936100007249,1.5357640413969522,534.7513767654999,-0.021189084062540366,-39.622608592268534,-0.05065936100007249,-94.72544526380547
10190,4.9998493,89.0036011,0.0005345294924236,12,ACTRot12,5.0,0.5,para,-2.430734259624987e-07,-0.00045453608035472403,-24.307342596249867,-2.725437029000308e-07,-0.0005096160532110696,-27.25437029000308,1.5534058853266468,534.5294924236,-0.24307342596249867,-454.53608035472405,-0.2725437029000308,-509.61605321106964
10191,4.99980415,90.0143967,0.000534563721997,12,ACTRot12,5.0,0.5,para,-2.0884385256250172e-07,-0.0003905283589683092,-20.884385256250173,-2.3831412950003385e-07,-0.0004456118589714268,-23.831412950003386,1.5710475966113184,534.563721997,-0.2088438525625017,-390.5283589683092,-0.23831412950003383,-445.6118589714268
10192,4.9995463,91.0251999,0.00053472575144,12,ACTRot12,5.0,0.5,para,-4.681440956254019e-08,-8.754078378753184e-05,-4.681440956254019,-7.628468650007231e-08,-0.00014264097992706262,-7.628468650007232,1.5886894405410135,534.72575144,-0.04681440956254019,-87.54078378753185,-0.07628468650007231,-142.64097992706263
10193,4.999646675,91.9827957,0.000534533194722,12,ACTRot12,5.0,0.5,para,-2.3937112756246097e-07,-0.00044761295333500475,-23.937112756246098,-2.688414044999931e-07,-0.0005026933076904038,-26.88414044999931,1.6054026401542822,534.5331947220001,-0.23937112756246098,-447.61295333500476,-0.2688414044999931,-502.6933076904038
10194,5.000017775,92.9935989,0.0005345373029698,12,ACTRot12,5.0,0.5,para,-2.352628797624599e-07,-0.0004399307196858748,-23.52628797624599,-2.6473315669999203e-07,-0.0004950114973709133,-26.473315669999202,1.6230444840839768,534.5373029698001,-0.2352628797624599,-439.9307196858748,-0.26473315669999203,-495.0114973709133
10195,4.9999106,94.0043945,0.0005344818768214,12,ACTRot12,5.0,0.5,para,-2.9068902816244656e-07,-0.0005435750573716241,-29.068902816244655,-3.201593050999787e-07,-0.0005986501237333536,-32.015930509997865,1.6406861953686485,534.4818768214001,-0.29068902816244657,-543.5750573716241,-0.3201593050999787,-598.6501237333536
10196,4.999888875,95.0151978,0.0005345928987952,12,ACTRot12,5.0,0.5,para,-1.796670543624838e-07,-0.0003359690938465721,-17.96670543624838,-2.0913733130001593e-07,-0.00039105560033908955,-20.913733130001592,1.6583280410436727,534.5928987952,-0.1796670543624838,-335.9690938465721,-0.20913733130001594,-391.05560033908955
10197,4.999760275,96.026001,0.0005345333061579,12,ACTRot12,5.0,0.5,para,-2.392596916624568e-07,-0.00044740457334859477,-23.925969166245682,-2.6872996859998895e-07,-0.0005024849391867772,-26.872996859998896,1.6759698849733673,534.5333061579,-0.2392596916624568,-447.4045733485948,-0.26872996859998893,-502.4849391867772
10198,4.999951125,96.9835968,0.0005344837902471,12,ACTRot12,5.0,0.5,para,-2.8877560246255273e-07,-0.0005399970396831997,-28.877560246255275,-3.1824587940008486e-07,-0.0005950723032116657,-31.824587940008485,1.6926830845866365,534.4837902470999,-0.28877560246255274,-539.9970396831998,-0.31824587940008486,-595.0723032116657
10199,4.999746675,97.9944,0.0005345741305909,12,ACTRot12,5.0,0.5,para,-1.9843525866252744e-07,-0.0003710647690897994,-19.843525866252744,-2.2790553560005956e-07,-0.000426149341634428,-22.790553560005957,1.7103249285163311,534.5741305908999,-0.19843525866252743,-371.06476908979937,-0.22790553560005955,-426.149341634428
10200,5.000219575,99.0051956,0.0005344635375557,12,ACTRot12,5.0,0.5,para,-3.09028293862465e-07,-0.0005778686372430671,-30.9028293862465,-3.384985707999971e-07,-0.0006329418138563892,-33.849857079999715,1.7279666398010027,534.4635375557,-0.309028293862465,-577.868637243067,-0.3384985707999971,-632.9418138563892
10201,5.000107275,100.0159988,0.0005345750132232,12,ACTRot12,5.0,0.5,para,-1.9755262636248893e-07,-0.0003694142874525517,-19.755262636248894,-2.2702290330002105e-07,-0.0004244989509470041,-22.702290330002107,1.7456084837306978,534.5750132232,-0.19755262636248894,-369.4142874525517,-0.22702290330002106,-424.4989509470041
10202,4.9993695,101.0267944,0.000534565592879,12,ACTRot12,5.0,0.5,para,-2.0697297056250768e-07,-0.0003870298960338431,-20.69729705625077,-2.364432475000398e-07,-0.00044211358881983095,-23.64432475000398,1.7632501950153692,534.565592879,-0.20697297056250769,-387.0298960338431,-0.2364432475000398,-442.11358881983097
10203,4.9996604,101.9843979,0.0005346956675199,12,ACTRot12,5.0,0.5,para,-7.689832966250622e-08,-0.00014379632496731065,-7.689832966250622,-1.0636860660003834e-07,-0.0001988934211441153,-10.636860660003835,1.7799635290189908,534.6956675199,-0.07689832966250622,-143.79632496731065,-0.10636860660003834,-198.8934211441153
10204,5.0003984,102.9952011,0.0005345910603174,12,ACTRot12,5.0,0.5,para,-1.8150553216249483e-07,-0.0003394069624236378,-18.150553216249484,-2.1097580910002696e-07,-0.00039449327947233833,-21.097580910002694,1.7976053729486854,534.5910603174,-0.18150553216249482,-339.4069624236378,-0.21097580910002695,-394.4932794723383
10205,4.999894025,104.0059967,0.0005347148354789,12,ACTRot12,5.0,0.5,para,-5.773037066252561e-08,-0.00010795312689762362,-5.77303706625256,-8.720064760005773e-08,-0.00016305219821457752,-8.720064760005773,1.815247084233357,534.7148354789,-0.05773037066252561,-107.95312689762362,-0.08720064760005773,-163.05219821457752
10206,4.9997639750000005,105.0167999,0.0005346013417927,12,ACTRot12,5.0,0.5,para,-1.7122405686245505e-07,-0.00032018107845611194,-17.122405686245504,-2.0069433379998718e-07,-0.00037526845494753445,-20.069433379998717,1.8328889281630518,534.6013417927,-0.17122405686245507,-320.18107845611195,-0.2006943337999872,-375.26845494753445
10207,4.99947665,106.0275955,0.0005344890541664,12,ACTRot12,5.0,0.5,para,-2.8351168316253974e-07,-0.0005301537537030176,-28.351168316253975,-3.1298196010007186e-07,-0.0005852295596459553,-31.298196010007185,1.8505306394477234,534.4890541663999,-0.2835116831625397,-530.1537537030176,-0.31298196010007184,-585.2295596459553
10208,4.9997375250000005,106.985199,0.0005346848077397,12,ACTRot12,5.0,0.5,para,-8.775810986249872e-08,-0.00016410361238909562,-8.775810986249873,-1.1722838680003084e-07,-0.00021919958953241922,-11.722838680003084,1.8672439734513449,534.6848077397,-0.08775810986249871,-164.10361238909562,-0.11722838680003084,-219.19958953241922
10209,4.999410624999999,107.9959946,0.0005346184963717,12,ACTRot12,5.0,0.5,para,-1.5406947786252186e-07,-0.00028810280799980925,-15.406947786252186,-1.8353975480005398e-07,-0.0003431919521649693,-18.3539754800054,1.8848856847360165,534.6184963717,-0.15406947786252184,-288.1028079998093,-0.18353975480005397,-343.1919521649693
10210,4.99976205,109.0067978,0.0005346531587089,12,ACTRot12,5.0,0.5,para,-1.1940714066246885e-07,-0.00022328583829421685,-11.940714066246885,-1.4887741760000097e-07,-0.0002783785541997938,-14.887741760000097,1.9025275286657113,534.6531587089,-0.11940714066246885,-223.28583829421686,-0.14887741760000098,-278.37855419979377
10211,4.999647599999999,110.017601,0.0005347366335895,12,ACTRot12,5.0,0.5,para,-3.5932260062450545e-08,-6.719166680767743e-05,-3.5932260062450547,-6.540253699998267e-08,-0.00012229298428570793,-6.540253699998267,1.920169372595406,534.7366335895,-0.035932260062450545,-67.19166680767744,-0.06540253699998266,-122.29298428570793
10212,4.999810200000001,110.9751968,0.0005346206993803,12,ACTRot12,5.0,0.5,para,-1.5186646926254252e-07,-0.0002839832836624313,-15.186646926254252,-1.8133674620007464e-07,-0.0003390726548340626,-18.133674620007465,1.9368825722086753,534.6206993802999,-0.15186646926254252,-283.9832836624313,-0.18133674620007464,-339.07265483406263
10213,4.999576449999999,111.9860001,0.0005346561082755,12,ACTRot12,5.0,0.5,para,-1.1645757406249929e-07,-0.00021777028497617455,-11.64575740624993,-1.4592785100003142e-07,-0.00027286330481642783,-14.592785100003141,1.9545244178836991,534.6561082755,-0.11645757406249929,-217.77028497617454,-0.14592785100003142,-272.86330481642784
10214,4.9999485,112.9967957,0.0005345822661702,12,ACTRot12,5.0,0.5,para,-1.9029967936255287e-07,-0.000355851611535522,-19.029967936255286,-2.19769956300085e-07,-0.00041093702240150307,-21.9769956300085,1.9721661291683708,534.5822661702,-0.19029967936255288,-355.851611535522,-0.219769956300085,-410.93702240150304
10215,4.999715800000001,114.0075989,0.0005346554950034,12,ACTRot12,5.0,0.5,para,-1.1707084616248593e-07,-0.00021891707547955867,-11.707084616248594,-1.4654112310001806e-07,-0.00027401003212589823,-14.654112310001805,1.9898079730980656,534.6554950034,-0.11707084616248593,-218.91707547955866,-0.14654112310001804,-274.01003212589825
10216,4.999748950000001,115.0183945,0.0005346632380953,12,ACTRot12,5.0,0.5,para,-1.0932775426251377e-07,-0.0002044378512364991,-10.932775426251377,-1.387980312000459e-07,-0.00025953160576078124,-13.879803120004588,2.007449684382737,534.6632380953,-0.10932775426251376,-204.43785123649909,-0.13879803120004588,-259.53160576078125
10217,4.999941475,115.9759979,0.0005347496973387,12,ACTRot12,5.0,0.5,para,-2.2868510862533373e-08,-4.276305914497218e-05,-2.2868510862533373,-5.23387878000655e-08,-9.786572276191836e-05,-5.23387878000655,2.024163016641029,534.7496973387,-0.022868510862533373,-42.76305914497218,-0.0523387878000655,-97.86572276191836
